index_id	source_id	source_file	source_sha256	source_role	unit_kind	locator	raw_match_line	text_quality	quote_anchor_ready	status	disposition	reason	note
SRC-0299	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.7.3	416	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0300	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.7.4	425	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0301	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.7.5	429	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0302	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	4.1	442	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0303	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	4.2	447	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0304	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	4.3	462	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0305	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	4.4	474	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0306	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	4.5	490	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0307	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	4.6	493	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0308	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix1-decision-rule	appendix1:1.1	512	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0309	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix1-decision-rule	appendix1:1.2	522	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0310	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix1-decision-rule	appendix1:2.1	531	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0311	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix1-decision-rule	appendix1:2.2	534	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0312	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix1-decision-rule	appendix1:2.3	544	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0313	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.1	691	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0314	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.2	692	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0315	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.3	693	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0316	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.4	695	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0317	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.5	697	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0318	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.6	698	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0319	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.7	699	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0320	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.8	700	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0321	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	appendix2-report-field	appendix2:1.9	702	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0322	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	1	17	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0323	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	2	23	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0324	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	3	33	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0325	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	4	51	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0326	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	5	74	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0327	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	6	82	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0328	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	7	88	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0329	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	8	92	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0330	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	9	117	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0331	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	10	118	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0332	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	11	122	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0333	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	12	130	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0334	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	13	140	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0335	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	14	163	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0336	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	15	177	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0337	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	16	185	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0338	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	17	213	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0339	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	table	table:1	260	readable	YES	CLOSED	informational	Структурный элемент документа (таблица значений коэффициентов и оценок, приложение с примерами расчета), не являющийся отдельным проверяемым требованием.	Values/threshold table retained for semantic review.
SRC-0340	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	18	624	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0341	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	table	table:2	633	readable	YES	CLOSED	informational	Структурный элемент документа (таблица значений коэффициентов и оценок, приложение с примерами расчета), не являющийся отдельным проверяемым требованием.	Values/threshold table retained for semantic review.
SRC-0342	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	19	655	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0343	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	20	665	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0344	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	21	668	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0345	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	22	684	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0346	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	23	687	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0347	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	24	695	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0348	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	main-numbered-clause	25	701	readable	YES	CLOSED	organizational	Требование адресовано процессу оценки уровня критичности уязвимостей оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0349	fstec-vulnerability-criticality-2025	fstec-vulnerability-criticality-2025.pdf	1bf02c0c5e3d1ef229d700f8a5af5b1dca168f390c781624724cf9bc1984d7ae	transitive-process	appendix	appendix:calculation-examples	730	readable	YES	CLOSED	informational	Структурный элемент документа (таблица значений коэффициентов и оценок, приложение с примерами расчета), не являющийся отдельным проверяемым требованием.	Calculation examples are tracked as informational/example structural evidence until classified.
